Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR2977919	(1.0, 22.829335290726252)	(2.0, 12.608982102744843)	(3.0, 8.57120708871067)	(4.0, 6.28672437064776)	(5.0, 4.910988535841024)	(6.0, 3.824897389136358)	(7.0, 3.0144638419835874)	(8.0, 2.5540018069552537)	(9.0, 2.0628473248056065)	('>10', 16.022095152154595)	('>50', 2.9539855973158247)	('>100', 7.635167296528097)	('>500', 3.374783850538375)	('>1k', 2.8242217228070925)	('>5k', 0.39275506790681025)	('>10k+', 0.13354356119774383)
SRR2977920	(1.0, 31.290858150715618)	(2.0, 16.30341576644734)	(3.0, 9.90539524244559)	(4.0, 6.3767622290285635)	(5.0, 4.551136424766581)	(6.0, 3.406883239550381)	(7.0, 2.5992523748736525)	(8.0, 2.089920409330482)	(9.0, 1.7067547316823448)	('>10', 14.661601109945877)	('>50', 2.8844074245975824)	('>100', 3.5014579201902087)	('>500', 0.3765875456419809)	('>1k', 0.1976406507788165)	('>5k', 0.1479267800048105)	('>10k+', 0.0)
SRR2977921	(1.0, 28.314793192202746)	(2.0, 15.01689876877498)	(3.0, 9.741273012147627)	(4.0, 7.110345568343539)	(5.0, 5.471495678224569)	(6.0, 4.077961978461856)	(7.0, 3.2710964609613637)	(8.0, 2.6051460880513284)	(9.0, 2.193265634636901)	('>10', 15.14229641586754)	('>50', 2.0377100643294073)	('>100', 3.7928164607464336)	('>500', 0.5736543006735946)	('>1k', 0.37152368277108244)	('>5k', 0.27972269380702486)	('>10k+', 0.0)
SRR2977922	(1.0, 29.972072543313278)	(2.0, 15.675127080360987)	(3.0, 9.830933918935152)	(4.0, 6.96416029745565)	(5.0, 4.89158861384842)	(6.0, 3.808539212575399)	(7.0, 2.9972228419738247)	(8.0, 2.2995928828500376)	(9.0, 2.0160208303672436)	('>10', 16.19968879386075)	('>50', 2.6835026777902096)	('>100', 2.0621363218956743)	('>500', 0.23582104998498632)	('>1k', 0.21967498936200733)	('>5k', 0.1439179454263422)	('>10k+', 0.0)
SRR2977923	(1.0, 36.81206061522232)	(2.0, 17.147269678712647)	(3.0, 9.33251318672781)	(4.0, 5.9195109327551005)	(5.0, 3.931649085000582)	(6.0, 2.838271484528488)	(7.0, 2.140685933380574)	(8.0, 1.7097368137612188)	(9.0, 1.3091546653841002)	('>10', 12.11686727178442)	('>50', 2.6852953271927555)	('>100', 3.33789670158392)	('>500', 0.3009306736947991)	('>1k', 0.20890165279719114)	('>5k', 0.2092559774741255)	('>10k+', 0.0)
SRR2977924	(1.0, 25.88855049278634)	(2.0, 14.034956841121307)	(3.0, 9.497125217145918)	(4.0, 6.9651269817042145)	(5.0, 5.2361432309153955)	(6.0, 4.161568050606236)	(7.0, 3.283354859102546)	(8.0, 2.7508584378924774)	(9.0, 2.1491099359284873)	('>10', 16.44985102655551)	('>50', 2.632147848368951)	('>100', 4.703533144313547)	('>500', 1.3729766025750985)	('>1k', 0.5569700691308263)	('>5k', 0.181528670446885)	('>10k+', 0.13619859140631066)
SRR2977925	(1.0, 33.64883191675769)	(2.0, 16.421216976566367)	(3.0, 9.793301974797064)	(4.0, 6.39367618863199)	(5.0, 4.561194473729805)	(6.0, 3.3064907296219546)	(7.0, 2.658385751220762)	(8.0, 2.0456426368104066)	(9.0, 1.7288230669649043)	('>10', 14.50359185797439)	('>50', 2.4489279132942467)	('>100', 1.7688758108643319)	('>500', 0.2434965635036988)	('>1k', 0.23074487314564976)	('>5k', 0.24679926611675912)	('>10k+', 0.0)
SRR2977926	(1.0, 35.87116811856903)	(2.0, 17.02981657431558)	(3.0, 9.66754798488069)	(4.0, 6.271822132374605)	(5.0, 4.354961986059445)	(6.0, 3.1369729944874316)	(7.0, 2.485202234686854)	(8.0, 1.8561160178225091)	(9.0, 1.5134306606257821)	('>10', 13.185698026533593)	('>50', 2.317889748469516)	('>100', 1.7046977573845232)	('>500', 0.1542973055621069)	('>1k', 0.24132151613042585)	('>5k', 0.20905694209793713)	('>10k+', 0.0)
SRR2977927	(1.0, 34.35181444077909)	(2.0, 15.910990280445276)	(3.0, 9.120225622250677)	(4.0, 5.873399908522205)	(5.0, 4.037398761771986)	(6.0, 3.085630278063352)	(7.0, 2.317200704474227)	(8.0, 1.779651199861082)	(9.0, 1.419831540617012)	('>10', 14.00008322261502)	('>50', 3.1933170779326323)	('>100', 3.8976053009999534)	('>500', 0.43609264624164407)	('>1k', 0.32453997097698006)	('>5k', 0.25221904444888393)	('>10k+', 0.0)
SRR2977928	(1.0, 26.283292324591166)	(2.0, 13.613744611817404)	(3.0, 9.359437011395007)	(4.0, 6.76419914183611)	(5.0, 5.012109020259628)	(6.0, 3.931419914610116)	(7.0, 3.2402840999660927)	(8.0, 2.6399457605930077)	(9.0, 2.147052720431474)	('>10', 16.40177084354742)	('>50', 2.748376272690312)	('>100', 5.582101355870689)	('>500', 1.3017880954470957)	('>1k', 0.44902385259854144)	('>5k', 0.5254549743458993)	('>10k+', 0.0)
SRR2977929	(1.0, 24.53350729406623)	(2.0, 12.612124824231385)	(3.0, 8.327250679642844)	(4.0, 5.990794809034529)	(5.0, 4.4277102427283745)	(6.0, 3.2865776534326923)	(7.0, 2.626289085450519)	(8.0, 1.9957964850595467)	(9.0, 1.6663973505322518)	('>10', 12.731936300778141)	('>50', 3.378716046747035)	('>100', 10.28492644410537)	('>500', 4.576315116813115)	('>1k', 3.0097659049822565)	('>5k', 0.19635011884990675)	('>10k+', 0.3555416435458354)
SRR2977930	(1.0, 31.354854112566244)	(2.0, 13.743853033754627)	(3.0, 8.341037294570166)	(4.0, 5.709024552179306)	(5.0, 4.148912289787924)	(6.0, 3.035801972956696)	(7.0, 2.4041107719454353)	(8.0, 1.778777054396019)	(9.0, 1.5504384308619261)	('>10', 10.882347441232968)	('>50', 3.366024171505689)	('>100', 8.626463071746649)	('>500', 2.3937084597618155)	('>1k', 1.4463301676440108)	('>5k', 0.24217464582773754)	('>10k+', 0.976142529262815)
SRR2977931	(1.0, 34.20962517223044)	(2.0, 15.888298774572727)	(3.0, 9.127354973269329)	(4.0, 5.731121906910889)	(5.0, 4.0230425722695795)	(6.0, 2.9160460851852346)	(7.0, 2.389039905136406)	(8.0, 1.8628807416840552)	(9.0, 1.5939730173032105)	('>10', 14.882693320534216)	('>50', 3.337352996774899)	('>100', 3.4799605115519596)	('>500', 0.23222345629079147)	('>1k', 0.16087519673481013)	('>5k', 0.16551136955137527)	('>10k+', 0.0)
SRR2977932	(1.0, 27.091128508986646)	(2.0, 14.400722893074134)	(3.0, 9.218187858735584)	(4.0, 6.521284683087643)	(5.0, 4.668723849927563)	(6.0, 3.7631418674783976)	(7.0, 2.7393914926118477)	(8.0, 2.2696092219663497)	(9.0, 1.8551255130588296)	('>10', 16.156943711453025)	('>50', 3.715281685153037)	('>100', 5.63200640643659)	('>500', 1.3741721283064234)	('>1k', 0.41382882742687493)	('>5k', 0.07806226687374193)	('>10k+', 0.10238908542330466)
SRR2977933	(1.0, 25.504192333365232)	(2.0, 13.56039509062498)	(3.0, 9.332711527076752)	(4.0, 6.961230563152658)	(5.0, 5.248594461351138)	(6.0, 4.086018711969562)	(7.0, 3.2168045701098458)	(8.0, 2.71833445308753)	(9.0, 2.226129853517992)	('>10', 15.630632009018065)	('>50', 2.47535062934485)	('>100', 6.0850155454612)	('>500', 2.0016077785098982)	('>1k', 0.5909070236849024)	('>5k', 0.36207544972542516)	('>10k+', 0.0)
SRR2977934	(1.0, 29.81235360197313)	(2.0, 14.920345566022327)	(3.0, 8.94067829420419)	(4.0, 5.960157350305686)	(5.0, 4.187224428269047)	(6.0, 3.2271708528534457)	(7.0, 2.495066764409468)	(8.0, 2.006405270233916)	(9.0, 1.7153294755446458)	('>10', 16.33305747767692)	('>50', 3.9784242634044715)	('>100', 5.140121187081349)	('>500', 0.8483493061841971)	('>1k', 0.2412000259507429)	('>5k', 0.08498810013600837)	('>10k+', 0.10912803575049489)
SRR2977935	(1.0, 25.976601771380086)	(2.0, 13.772606455268981)	(3.0, 9.438886150061844)	(4.0, 6.962738899722266)	(5.0, 5.396313252426144)	(6.0, 4.2249057838877295)	(7.0, 3.3367690246995716)	(8.0, 2.680038483753118)	(9.0, 2.2796857129176256)	('>10', 17.367343104780428)	('>50', 2.8606509635873185)	('>100', 4.390901494370758)	('>500', 0.57548976139241)	('>1k', 0.33644607124074744)	('>5k', 0.4006230705109993)	('>10k+', 0.0)
SRR2977936	(1.0, 38.4827221709215)	(2.0, 16.737168165927212)	(3.0, 8.731201557792284)	(4.0, 5.371954764909841)	(5.0, 3.5099938062374485)	(6.0, 2.6589708747209873)	(7.0, 1.9992787505946643)	(8.0, 1.6000651293791448)	(9.0, 1.3464362442187379)	('>10', 13.117416375122437)	('>50', 2.8967209836474486)	('>100', 2.988882776143223)	('>500', 0.19358915208099417)	('>1k', 0.16361471310243847)	('>5k', 0.20198453520168286)	('>10k+', 0.0)
SRR2977937	(1.0, 30.175229133739208)	(2.0, 15.205656481788449)	(3.0, 9.802857912050678)	(4.0, 7.050497801938321)	(5.0, 5.329560654267649)	(6.0, 3.9365744689833053)	(7.0, 3.084066028861014)	(8.0, 2.4063039259905894)	(9.0, 1.903655408757713)	('>10', 13.871904818762685)	('>50', 2.4055156202882473)	('>100', 3.384044609489931)	('>500', 0.5725448629159489)	('>1k', 0.29167077403871905)	('>5k', 0.24599249066318782)	('>10k+', 0.33392500746425036)
SRR2977938	(1.0, 32.476362671242995)	(2.0, 16.27822594391361)	(3.0, 9.73743049856739)	(4.0, 6.237561033995897)	(5.0, 4.400084594714071)	(6.0, 3.3274407165639257)	(7.0, 2.5237824645824536)	(8.0, 2.030011038297884)	(9.0, 1.6152277698053745)	('>10', 14.389981338313373)	('>50', 2.7458004515901804)	('>100', 3.344372836513361)	('>500', 0.43864211335577685)	('>1k', 0.2511127449811603)	('>5k', 0.08669393969047193)	('>10k+', 0.1172698438721158)
SRR2977939	(1.0, 28.09921963943207)	(2.0, 14.095968478053072)	(3.0, 9.014516775637302)	(4.0, 6.544496203964098)	(5.0, 4.802621918327202)	(6.0, 3.5478398039658203)	(7.0, 2.7664396065038765)	(8.0, 2.2799807736251263)	(9.0, 1.7839900919877905)	('>10', 12.866285076141557)	('>50', 2.946888077539494)	('>100', 7.284593490314172)	('>500', 2.24070894401085)	('>1k', 0.809349752655462)	('>5k', 0.5055466226530632)	('>10k+', 0.4115547451889779)
SRR2977940	(1.0, 33.70845256375626)	(2.0, 16.03147234869539)	(3.0, 8.990939404280113)	(4.0, 6.030431162129367)	(5.0, 4.268390973225882)	(6.0, 3.225609930905838)	(7.0, 2.3851453728351304)	(8.0, 1.8538016059242965)	(9.0, 1.5215830454687003)	('>10', 15.129791858616889)	('>50', 3.3298023708455533)	('>100', 2.9797265300183606)	('>500', 0.161694857066848)	('>1k', 0.21014245037621224)	('>5k', 0.17301552585521704)	('>10k+', 0.0)
SRR2977941	(1.0, 37.63101332675853)	(2.0, 17.0319873345124)	(3.0, 9.251838343360179)	(4.0, 5.82833229635172)	(5.0, 3.9757357376673843)	(6.0, 2.8580668734569508)	(7.0, 2.186095041259197)	(8.0, 1.7483702105773984)	(9.0, 1.3612393392945763)	('>10', 12.348763944862872)	('>50', 2.5225613346233464)	('>100', 2.6812826229832454)	('>500', 0.21436297317680386)	('>1k', 0.18222199221116123)	('>5k', 0.17812862890426748)	('>10k+', 0.0)
SRR2977942	(1.0, 36.33818624242358)	(2.0, 17.68622234354865)	(3.0, 10.212580480411136)	(4.0, 6.579754586540709)	(5.0, 4.495394549759084)	(6.0, 3.312825076238063)	(7.0, 2.4798946908080466)	(8.0, 1.8483577422312627)	(9.0, 1.5137264836327466)	('>10', 11.479242463289568)	('>50', 1.8229068621563802)	('>100', 1.574227668180244)	('>500', 0.13435162590686378)	('>1k', 0.28943607888715017)	('>5k', 0.10317972351960333)	('>10k+', 0.1297133824669567)
SRR2977943	(1.0, 27.32093743193125)	(2.0, 14.413964067044596)	(3.0, 9.274578129655623)	(4.0, 6.416853636483448)	(5.0, 4.693727609708981)	(6.0, 3.504930566303573)	(7.0, 2.8811965864305638)	(8.0, 2.331587772770411)	(9.0, 1.9264372739097992)	('>10', 16.48356391189344)	('>50', 3.6149084881601965)	('>100', 5.285756898883017)	('>500', 1.208947226045291)	('>1k', 0.4706632316310041)	('>5k', 0.17194716914886254)	('>10k+', 0.0)
SRR2977944	(1.0, 27.324110439767306)	(2.0, 14.762667256005932)	(3.0, 9.339659622858298)	(4.0, 6.287535294110734)	(5.0, 4.763674943616038)	(6.0, 3.567580017217817)	(7.0, 2.8785607688674055)	(8.0, 2.344043512931204)	(9.0, 1.8756412616198141)	('>10', 18.06419074582235)	('>50', 3.7713181916901823)	('>100', 4.221510358395586)	('>500', 0.5079449347726245)	('>1k', 0.14414624986750488)	('>5k', 0.147416402457225)	('>10k+', 0.0)
SRR2977945	(1.0, 27.790879052847643)	(2.0, 14.197957181334669)	(3.0, 9.180816262722596)	(4.0, 6.390674732923232)	(5.0, 4.712580233025697)	(6.0, 3.5372340264584827)	(7.0, 2.981531369401286)	(8.0, 2.2846852589485502)	(9.0, 1.9135704598517562)	('>10', 17.392623526205224)	('>50', 3.8260487496663322)	('>100', 4.869984035570575)	('>500', 0.5903868704347434)	('>1k', 0.19143941878083146)	('>5k', 0.13958882182832769)	('>10k+', 0.0)
SRR2977946	(1.0, 33.94758673794247)	(2.0, 16.802698434821114)	(3.0, 9.858863407159395)	(4.0, 6.387384676647432)	(5.0, 4.339392997959535)	(6.0, 3.1826650337892644)	(7.0, 2.396778332373605)	(8.0, 1.9150329544261688)	(9.0, 1.578304432841659)	('>10', 13.097321006597367)	('>50', 2.5931013909149794)	('>100', 3.0196268797530754)	('>500', 0.44684904835801786)	('>1k', 0.23692689679656614)	('>5k', 0.08801096572314)	('>10k+', 0.10945680389635798)
SRR2977947	(1.0, 31.0092981551121)	(2.0, 15.464634357765455)	(3.0, 9.555591198074376)	(4.0, 6.208440813075448)	(5.0, 4.415111766752224)	(6.0, 3.288011215394281)	(7.0, 2.534987018278565)	(8.0, 2.064805429289637)	(9.0, 1.640424259726531)	('>10', 15.750883059743698)	('>50', 3.403364906376543)	('>100', 3.712199000959611)	('>500', 0.40345160707128064)	('>1k', 0.3751691632330865)	('>5k', 0.1736280491471485)	('>10k+', 0.0)
SRR2977948	(1.0, 31.569190692118326)	(2.0, 16.319350586929257)	(3.0, 9.783797389877574)	(4.0, 6.478910945218443)	(5.0, 4.63388685306809)	(6.0, 3.3923677516637127)	(7.0, 2.593623144931641)	(8.0, 2.1671861163710506)	(9.0, 1.6762894780935136)	('>10', 14.791551823910867)	('>50', 2.9074130337129267)	('>100', 2.791049279718088)	('>500', 0.18847552817453428)	('>1k', 0.3028925883322246)	('>5k', 0.0885834982420311)	('>10k+', 0.31543128963772804)
SRR2977949	(1.0, 33.156040759159374)	(2.0, 15.696180157950037)	(3.0, 8.861358772115404)	(4.0, 5.809862701379882)	(5.0, 4.038462705014353)	(6.0, 2.9926835565383203)	(7.0, 2.3573899222321413)	(8.0, 1.9213867653383374)	(9.0, 1.5866280414014662)	('>10', 15.403622627375995)	('>50', 3.5468722128754524)	('>100', 3.685589304713963)	('>500', 0.4020961180026517)	('>1k', 0.2228267346480547)	('>5k', 0.18084222392581573)	('>10k+', 0.13815739732880056)
SRR2977950	(1.0, 34.480226585240274)	(2.0, 16.55490603071947)	(3.0, 9.166822736964434)	(4.0, 5.818455706486658)	(5.0, 4.081835518214072)	(6.0, 2.934082011844354)	(7.0, 2.393879970235287)	(8.0, 1.9506210699789923)	(9.0, 1.5872714828105352)	('>10', 14.917767915052455)	('>50', 3.022825465033812)	('>100', 2.4542849047569435)	('>500', 0.2094376679888476)	('>1k', 0.20398545913196403)	('>5k', 0.09788934482087441)	('>10k+', 0.1257081307211322)
SRR2977951	(1.0, 40.33447084035159)	(2.0, 17.253963416249025)	(3.0, 8.941971945135903)	(4.0, 5.422327165542923)	(5.0, 3.4988740387315116)	(6.0, 2.5813836460801034)	(7.0, 1.9489455513743807)	(8.0, 1.538196254471122)	(9.0, 1.2796281213525396)	('>10', 11.053879945102551)	('>50', 2.2580459418264573)	('>100', 3.0262255198853656)	('>500', 0.3844586322839939)	('>1k', 0.2411415048314304)	('>5k', 0.2364874767811279)	('>10k+', 0.0)
SRR2977952	(1.0, 29.951909316265635)	(2.0, 15.647235791561176)	(3.0, 10.012491618838402)	(4.0, 6.874247356997768)	(5.0, 5.030082375081331)	(6.0, 3.8050576538841523)	(7.0, 2.9746067052513814)	(8.0, 2.468254366898629)	(9.0, 1.957840302589648)	('>10', 15.377390367887783)	('>50', 2.378667469050995)	('>100', 2.6510608399553632)	('>500', 0.3030045961654515)	('>1k', 0.2811151637647159)	('>5k', 0.2870360758075378)	('>10k+', 0.0)
SRR2977953	(1.0, 44.86383117832756)	(2.0, 18.241892996752565)	(3.0, 9.055898997431596)	(4.0, 5.107593008998526)	(5.0, 3.2666757698155613)	(6.0, 2.3364336006227173)	(7.0, 1.7131287216335482)	(8.0, 1.3014680995018335)	(9.0, 1.0547977912699813)	('>10', 8.69545325962075)	('>50', 1.7824057584917032)	('>100', 1.9957080789577826)	('>500', 0.17486214890231427)	('>1k', 0.18995024570872895)	('>5k', 0.21990034396481878)	('>10k+', 0.0)
SRR2977954	(1.0, 24.832187328073157)	(2.0, 13.573516331770396)	(3.0, 9.377174695751615)	(4.0, 6.876979584688881)	(5.0, 5.18647548608061)	(6.0, 4.263886098778359)	(7.0, 3.3894372093094662)	(8.0, 2.8930410720079744)	(9.0, 2.2997228827185663)	('>10', 16.4270275364287)	('>50', 2.378892977315417)	('>100', 5.5533461312000085)	('>500', 1.739800197848311)	('>1k', 0.619472386287265)	('>5k', 0.3040808464572316)	('>10k+', 0.28495923528415434)
SRR2977955	(1.0, 26.036158504334416)	(2.0, 11.975320273706433)	(3.0, 8.10208878122402)	(4.0, 5.953130744599667)	(5.0, 4.598026297582103)	(6.0, 3.7982233261071134)	(7.0, 3.0680114580649995)	(8.0, 2.7513268437366323)	(9.0, 2.167724734903165)	('>10', 18.994057048938927)	('>50', 3.1940563021094355)	('>100', 6.131145312800776)	('>500', 1.9583898213294642)	('>1k', 0.6396007329570366)	('>5k', 0.48388472191355375)	('>10k+', 0.14885509569215968)
SRR2977956	(1.0, 29.144557843467446)	(2.0, 12.289681832888128)	(3.0, 8.536696477120591)	(4.0, 6.509754466213871)	(5.0, 5.00358171338341)	(6.0, 4.1089511109680705)	(7.0, 3.2471360325529908)	(8.0, 2.780136547465111)	(9.0, 2.2484584206284346)	('>10', 18.82343274840001)	('>50', 2.916341113109655)	('>100', 3.1116123147292045)	('>500', 0.5095055845250893)	('>1k', 0.31468560921480393)	('>5k', 0.11069236386933116)	('>10k+', 0.34477582146390207)
SRR2977957	(1.0, 40.76611315167503)	(2.0, 16.00485562782088)	(3.0, 9.408273114515756)	(4.0, 6.08950402321693)	(5.0, 4.216197297103383)	(6.0, 3.099376546193001)	(7.0, 2.2595808878881423)	(8.0, 1.7520117793481658)	(9.0, 1.4064832291439011)	('>10', 9.98165816989967)	('>50', 1.5739846358817084)	('>100', 2.2764229817610886)	('>500', 0.5443337396868155)	('>1k', 0.2891549141770732)	('>5k', 0.3320499016884532)	('>10k+', 0.0)
SRR2977958	(1.0, 35.89666239832269)	(2.0, 15.242223224902263)	(3.0, 9.574617060556719)	(4.0, 6.452960743580964)	(5.0, 4.7061069985736825)	(6.0, 3.475705147256891)	(7.0, 2.619745557270443)	(8.0, 2.1063932362564803)	(9.0, 1.6465916589006293)	('>10', 12.817373996509424)	('>50', 2.073851668708014)	('>100', 2.306858865804462)	('>500', 0.327353414940451)	('>1k', 0.3061952064138121)	('>5k', 0.1052587606576816)	('>10k+', 0.34210206134528837)
SRR2977959	(1.0, 54.23890040582595)	(2.0, 16.613697379908153)	(3.0, 7.314585403851772)	(4.0, 4.010135371981425)	(5.0, 2.4371490920272616)	(6.0, 1.6478880872510882)	(7.0, 1.1936073064347632)	(8.0, 0.9231910248614481)	(9.0, 0.7104063681456312)	('>10', 6.302423346360873)	('>50', 1.6540528201981752)	('>100', 2.4496639262609663)	('>500', 0.3756627971338164)	('>1k', 0.1286366697586791)	('>5k', 0.0)	('>10k+', 0.0)
SRR2977960	(1.0, 25.82214455517408)	(2.0, 11.13807315484844)	(3.0, 7.85068587919561)	(4.0, 6.066917669221262)	(5.0, 4.86017503759006)	(6.0, 3.9217236839336573)	(7.0, 3.120968705629834)	(8.0, 2.7295068625977494)	(9.0, 2.292403450557838)	('>10', 20.09328029803359)	('>50', 3.772078639583799)	('>100', 6.0054195245480155)	('>500', 1.6175986815331587)	('>1k', 0.44838772367062707)	('>5k', 0.26063613388229767)	('>10k+', 0.0)
SRR2977961	(1.0, 35.83313019468844)	(2.0, 14.792018245875404)	(3.0, 9.35012326629213)	(4.0, 6.167010524455305)	(5.0, 4.4562087752856945)	(6.0, 3.3170069790230445)	(7.0, 2.5559997547270625)	(8.0, 2.027000235175337)	(9.0, 1.703088036607529)	('>10', 13.137652899242807)	('>50', 2.4875931945245644)	('>100', 3.473540355911716)	('>500', 0.4622103731873723)	('>1k', 0.237417165003625)	('>5k', 0.0)	('>10k+', 0.0)
SRR2977962	(1.0, 27.47746429811178)	(2.0, 12.809268418753378)	(3.0, 8.68809755839601)	(4.0, 6.502932426640938)	(5.0, 4.978650502433553)	(6.0, 3.9494952030939947)	(7.0, 3.0524749412687067)	(8.0, 2.5767957101919965)	(9.0, 2.1206686102105716)	('>10', 19.075358095355742)	('>50', 3.638420052437648)	('>100', 4.315323002567464)	('>500', 0.527472808635362)	('>1k', 0.2875783719027835)	('>5k', 0.0)	('>10k+', 0.0)
SRR2977963	(1.0, 43.58844424031229)	(2.0, 17.548974370727194)	(3.0, 9.345760034064533)	(4.0, 5.531879300517054)	(5.0, 3.568785262750739)	(6.0, 2.5638628373760177)	(7.0, 1.8540739378536613)	(8.0, 1.4635886733444745)	(9.0, 1.0892014540180155)	('>10', 8.844094892953555)	('>50', 1.6949213350014833)	('>100', 2.3527381472019977)	('>500', 0.4041942505605516)	('>1k', 0.14948126331836015)	('>5k', 0.0)	('>10k+', 0.0)
SRR2977964	(1.0, 18.7648509322595)	(2.0, 11.825678205077878)	(3.0, 8.424814342776346)	(4.0, 6.534677259857742)	(5.0, 5.115593112994852)	(6.0, 4.134748202285894)	(7.0, 3.3796346879115897)	(8.0, 2.817074336344684)	(9.0, 2.4104599827700417)	('>10', 21.48922144348565)	('>50', 3.881428224920808)	('>100', 6.238769690039373)	('>500', 2.1825535341493723)	('>1k', 2.7527311014272384)	('>5k', 0.04776494369921756)	('>10k+', 0.0)
SRR2977965	(1.0, 25.712938546660325)	(2.0, 13.819247186350811)	(3.0, 9.682242267465632)	(4.0, 7.26973460944259)	(5.0, 5.478555031705926)	(6.0, 4.330352310208967)	(7.0, 3.451006058056712)	(8.0, 2.7444604193374817)	(9.0, 2.3673430128059314)	('>10', 18.828353071392158)	('>50', 2.685665391655162)	('>100', 2.9130709698726927)	('>500', 0.2849917682657896)	('>1k', 0.1742174300872261)	('>5k', 0.25782192669265)	('>10k+', 0.0)
SRR2977966	(1.0, 17.20690092394891)	(2.0, 10.600029306245826)	(3.0, 8.023939582308442)	(4.0, 6.257519536858783)	(5.0, 5.004695827312009)	(6.0, 4.23138657172266)	(7.0, 3.5355458490589027)	(8.0, 3.100374834344613)	(9.0, 2.65932332219827)	('>10', 26.78092745314246)	('>50', 5.370919936382748)	('>100', 5.859956023103492)	('>500', 0.7892918059193341)	('>1k', 0.31176220542878885)	('>5k', 0.062386981729478284)	('>10k+', 0.2050398402951954)
SRR2977967	(1.0, 34.537606611136994)	(2.0, 17.1878301669043)	(3.0, 10.273521610003598)	(4.0, 6.488123479109757)	(5.0, 4.439838432077055)	(6.0, 3.2832832144013064)	(7.0, 2.5515414000769807)	(8.0, 1.9991306781818243)	(9.0, 1.6042786122019252)	('>10', 11.839348856242509)	('>50', 2.056071280119716)	('>100', 2.7138088891731673)	('>500', 0.5544618066290281)	('>1k', 0.22563882800382798)	('>5k', 0.2455161357378447)	('>10k+', 0.0)
