Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
ERR1042857	(1, 32.27003662645751)	(2, 32.45287045426282)	(3, 32.51558815517537)	(4, 36.051619765851235)	(5, 35.98266490788609)	(6, 36.04020797432299)	(7, 35.982115362977964)	(8, 35.991140068811546)	(9, 37.71308663030669)	(10, 37.5868269111194)	(11, 37.635675265149494)	(12, 37.5138348522802)	(13, 37.52596629299982)	(14, 38.80788875268703)	(15, 38.81141608484784)	(16, 38.75528211551102)	(17, 38.733846459047655)	(18, 38.66428979611173)	(19, 38.68039537032102)	(20, 38.637910752248814)	(21, 38.556066904723835)	(22, 38.45589221102998)	(23, 38.32932662983295)	(24, 38.262897872290026)	(25, 38.18447313566298)	(26, 37.95079707698958)	(27, 37.764222879544256)	(28, 37.89913023266831)	(29, 37.919324971723306)	(30, 37.876903865172)	(31, 37.76870747392919)	(32, 37.68213357257487)	(33, 37.56993788010683)	(34, 37.57860535214103)	(35, 37.37712060378878)	(36, 37.336875914180986)	(37, 37.181314732896304)	(38, 37.238149105509066)	(39, 37.18630223785583)	(40, 37.067685959956655)	(41, 37.019153831121535)	(42, 36.83167862874333)	(43, 36.50056731036852)
ERR1042858	(1, 32.465041344661174)	(2, 32.6284496227863)	(3, 32.69519377066829)	(4, 36.16741221239453)	(5, 36.10957906261974)	(6, 36.150180572049095)	(7, 36.091207647622184)	(8, 36.095221277517176)	(9, 37.85215804875176)	(10, 37.75493426545402)	(11, 37.788511473695586)	(12, 37.68132669194951)	(13, 37.68289343322461)	(14, 39.02341026752386)	(15, 39.03151293773505)	(16, 38.98006525515116)	(17, 38.95629319715408)	(18, 38.88919354300064)	(19, 38.8943081650454)	(20, 38.85763015210282)	(21, 38.772126943748496)	(22, 38.674531315254704)	(23, 38.55315608772171)	(24, 38.48008536459682)	(25, 38.40329367583071)	(26, 38.18827181219501)	(27, 38.009140102148805)	(28, 38.13041388471039)	(29, 38.150237309413626)	(30, 38.10656192757655)	(31, 38.01028669964855)	(32, 37.922238928224004)	(33, 37.812981616734795)	(34, 37.81733620946286)	(35, 37.623507367418604)	(36, 37.58148993755658)	(37, 37.434553629557435)	(38, 37.46512698935384)	(39, 37.40918305017917)	(40, 37.28618703723587)	(41, 37.234087593154314)	(42, 37.0430374455833)	(43, 36.73453682380642)
ERR1042859	(1, 32.451755897490614)	(2, 32.61204600667105)	(3, 32.6843168181045)	(4, 36.16123620185831)	(5, 36.09885626297985)	(6, 36.13723166146133)	(7, 36.077173853714925)	(8, 36.07958359910542)	(9, 37.83446981626972)	(10, 37.73883920646212)	(11, 37.770270821678665)	(12, 37.65984965322595)	(13, 37.66142370696987)	(14, 39.001967964623624)	(15, 39.00954235857937)	(16, 38.9592637858651)	(17, 38.92814023368631)	(18, 38.856783012867105)	(19, 38.86326682127522)	(20, 38.818241394592896)	(21, 38.73397272900221)	(22, 38.63579176705064)	(23, 38.51468165906784)	(24, 38.441546363398864)	(25, 38.36321674336742)	(26, 38.14043594099392)	(27, 37.96134886390273)	(28, 38.09151680241872)	(29, 38.114938248728755)	(30, 38.07662555803305)	(31, 37.984972564902115)	(32, 37.90191265812298)	(33, 37.793196258235255)	(34, 37.79484626788872)	(35, 37.603464225384855)	(36, 37.56248106622313)	(37, 37.41141447744366)	(38, 37.453171150391114)	(39, 37.406263430285456)	(40, 37.285732706914935)	(41, 37.238198438876424)	(42, 37.05108017252237)	(43, 36.74061286527064)
ERR1042860	(1, 32.46352067971763)	(2, 32.62204112817492)	(3, 32.69217213281508)	(4, 36.16140303044951)	(5, 36.10509496106306)	(6, 36.151250875050906)	(7, 36.093346935383074)	(8, 36.09927885025006)	(9, 37.85253153573911)	(10, 37.756796359092725)	(11, 37.79301746763311)	(12, 37.68659302038882)	(13, 37.690616428804674)	(14, 39.03491631331361)	(15, 39.03989571375463)	(16, 38.98626678680613)	(17, 38.96882906104474)	(18, 38.907792152240944)	(19, 38.918474467640415)	(20, 38.88183709047357)	(21, 38.80101716299542)	(22, 38.707332726608186)	(23, 38.59028282271164)	(24, 38.52292555120817)	(25, 38.44568894196478)	(26, 38.23569393927486)	(27, 38.06320919115563)	(28, 38.18650486324863)	(29, 38.208487115668774)	(30, 38.16942289588729)	(31, 38.07114420317247)	(32, 37.985753667041436)	(33, 37.87882844550967)	(34, 37.88163173823972)	(35, 37.6963946337862)	(36, 37.65505832455529)	(37, 37.51243450376572)	(38, 37.554346181787324)	(39, 37.506470073346044)	(40, 37.389980236803645)	(41, 37.345755085901914)	(42, 37.167666708281935)	(43, 36.85890806166618)
ERR1042861	(1, 32.43777419519991)	(2, 32.593266055025595)	(3, 32.654187803937475)	(4, 36.133607072730626)	(5, 36.080654779334445)	(6, 36.13397337228742)	(7, 36.07127390109212)	(8, 36.08073249598249)	(9, 37.8290349765432)	(10, 37.72496612327628)	(11, 37.76957400595435)	(12, 37.660487088170825)	(13, 37.66474235089545)	(14, 38.97654762023152)	(15, 38.98361928271586)	(16, 38.91383857257722)	(17, 38.91248442444192)	(18, 38.85515679425825)	(19, 38.86349144435469)	(20, 38.84233796723451)	(21, 38.7574323450796)	(22, 38.66276886369052)	(23, 38.53367193482409)	(24, 38.457814408961205)	(25, 38.386278260222596)	(26, 38.15989776761691)	(27, 37.98049256885198)	(28, 38.09112221734805)	(29, 38.09817122782359)	(30, 38.038201231606294)	(31, 37.93141358479642)	(32, 37.80944227807753)	(33, 37.696275972922194)	(34, 37.69022549246019)	(35, 37.493061487128315)	(36, 37.44920443566848)	(37, 37.284325988557605)	(38, 37.30653195535455)	(39, 37.23688955138341)	(40, 37.09958025643547)	(41, 37.032784454902426)	(42, 36.83387698154432)	(43, 36.5063092290177)
ERR1042862	(1, 32.4278901749116)	(2, 32.57324488335308)	(3, 32.63828547152759)	(4, 36.11476978164344)	(5, 36.05507711671144)	(6, 36.12223650765098)	(7, 36.04559314722241)	(8, 36.07245646619621)	(9, 37.80984684914715)	(10, 37.72528678537393)	(11, 37.76236904593323)	(12, 37.6609389326625)	(13, 37.6550739182091)	(14, 38.95661491289412)	(15, 38.96099522083608)	(16, 38.85419490415701)	(17, 38.897571789974855)	(18, 38.82842823408226)	(19, 38.817076967994744)	(20, 38.826111506899196)	(21, 38.7338284268672)	(22, 38.67387127039592)	(23, 38.55310074298202)	(24, 38.493874184586936)	(25, 38.42272445695171)	(26, 38.16740687847496)	(27, 37.99716467803657)	(28, 38.09935969810512)	(29, 38.10929091116857)	(30, 38.01796191431185)	(31, 37.91195794270143)	(32, 37.72905555060441)	(33, 37.65641865607133)	(34, 37.64204453190055)	(35, 37.44941363524279)	(36, 37.42284228212321)	(37, 37.22293301570656)	(38, 37.2575131999731)	(39, 37.1777868386823)	(40, 37.0352474957367)	(41, 36.96789592128076)	(42, 36.757492286688596)	(43, 36.404846195777864)
ERR1042863	(1, 32.2395843586188)	(2, 32.418875141098354)	(3, 32.48095963820222)	(4, 36.0147171097197)	(5, 35.95231108309363)	(6, 36.01552894505813)	(7, 35.9413943394018)	(8, 35.9632008164744)	(9, 37.671193106480295)	(10, 37.559268176222595)	(11, 37.60067452529378)	(12, 37.48727532037357)	(13, 37.493259096180054)	(14, 38.74020109405494)	(15, 38.74529978622178)	(16, 38.66737137636457)	(17, 38.68277824092068)	(18, 38.6145567569803)	(19, 38.624026999323824)	(20, 38.60505355290122)	(21, 38.51487390686448)	(22, 38.421271581353)	(23, 38.285275885911496)	(24, 38.21606387129785)	(25, 38.13493634188522)	(26, 37.87031113589345)	(27, 37.67080015986442)	(28, 37.77981453835334)	(29, 37.783681743456064)	(30, 37.71271451642463)	(31, 37.58284375237008)	(32, 37.44917185928452)	(33, 37.322325792268124)	(34, 37.31285692333024)	(35, 37.10184901602352)	(36, 37.04525554729986)	(37, 36.856573569601835)	(38, 36.8702670343121)	(39, 36.77815363312337)	(40, 36.62546602324138)	(41, 36.54358189991749)	(42, 36.310709832500976)	(43, 35.94285472740721)
ERR1042864	(1, 32.400158428674224)	(2, 32.57214008836111)	(3, 32.646721821629114)	(4, 36.124049014193744)	(5, 36.05931433515302)	(6, 36.10192502834452)	(7, 36.035738162376184)	(8, 36.0428937208403)	(9, 37.79600934051977)	(10, 37.69973332539722)	(11, 37.73094198252061)	(12, 37.62020346711907)	(13, 37.621910743343875)	(14, 38.951704155936085)	(15, 38.95508272257414)	(16, 38.88622607380067)	(17, 38.85999955359373)	(18, 38.778293085151695)	(19, 38.77865673923907)	(20, 38.741457279603225)	(21, 38.647819009284795)	(22, 38.55034574469297)	(23, 38.420772832503964)	(24, 38.34674151513021)	(25, 38.27099699981582)	(26, 38.03449627227989)	(27, 37.844913754764136)	(28, 37.97376391394441)	(29, 38.004934155834356)	(30, 37.96786269636372)	(31, 37.883461239864566)	(32, 37.786300155984065)	(33, 37.6796978831688)	(34, 37.68473574494957)	(35, 37.48528187898776)	(36, 37.45575422996513)	(37, 37.29330546988891)	(38, 37.336079389862846)	(39, 37.27339013220458)	(40, 37.15624705337698)	(41, 37.106615179119)	(42, 36.92473514366766)	(43, 36.60547084549499)
ERR1042865	(1, 32.45957792573915)	(2, 32.62019923643293)	(3, 32.69022756128342)	(4, 36.156305082495294)	(5, 36.09887904491539)	(6, 36.14270060947506)	(7, 36.07668785709816)	(8, 36.08870932134395)	(9, 37.837580790306845)	(10, 37.75154322311196)	(11, 37.77822614075262)	(12, 37.67701776838804)	(13, 37.67739799543791)	(14, 39.01063698672128)	(15, 39.016360404419274)	(16, 38.95194971981682)	(17, 38.9437197259697)	(18, 38.868695878395954)	(19, 38.87014515652045)	(20, 38.84058750638079)	(21, 38.74951645728767)	(22, 38.65863107461948)	(23, 38.53432017658799)	(24, 38.460921744063675)	(25, 38.38510599504021)	(26, 38.14626226009881)	(27, 37.95956839623915)	(28, 38.06873930115094)	(29, 38.08288520859599)	(30, 38.021532858192465)	(31, 37.919439989403195)	(32, 37.80524354384316)	(33, 37.68842696225905)	(34, 37.685698666410005)	(35, 37.48638853867976)	(36, 37.438176733471636)	(37, 37.27180405187987)	(38, 37.287559491874354)	(39, 37.22459363829639)	(40, 37.07642261934825)	(41, 37.01478549571983)	(42, 36.80172763481939)	(43, 36.47120534516008)
ERR1042866	(1, 32.427408982209904)	(2, 32.60965674168604)	(3, 32.68276794095298)	(4, 36.15522290698194)	(5, 36.088315751832646)	(6, 36.12417181633292)	(7, 36.06187491618988)	(8, 36.063585899785444)	(9, 37.82003941869301)	(10, 37.72278685410334)	(11, 37.75127517097265)	(12, 37.64312980511353)	(13, 37.64372848873592)	(14, 38.99018108573217)	(15, 38.994227438315754)	(16, 38.941974063561595)	(17, 38.89404696719113)	(18, 38.806810689701415)	(19, 38.80158359221348)	(20, 38.750996502324334)	(21, 38.65113129693367)	(22, 38.549562511174685)	(23, 38.41996859914178)	(24, 38.33563801850527)	(25, 38.25584575585553)	(26, 38.018881023153945)	(27, 37.82752128777043)	(28, 37.97249379805113)	(29, 38.002158389951724)	(30, 37.97336290899339)	(31, 37.8971455670034)	(32, 37.81922548274629)	(33, 37.70012543581262)	(34, 37.709919486411586)	(35, 37.505460089620954)	(36, 37.45869292530842)	(37, 37.31709209614697)	(38, 37.35674894957983)	(39, 37.309146198372964)	(40, 37.18334888476667)	(41, 37.13813402355623)	(42, 36.94909205703558)	(43, 36.63595551917575)
ERR1042867	(1, 32.42946290333294)	(2, 32.59103577271219)	(3, 32.659734311480314)	(4, 36.12597164199975)	(5, 36.07677333348788)	(6, 36.13219859129835)	(7, 36.068522150146094)	(8, 36.07960981707445)	(9, 37.82401601674072)	(10, 37.73207014115102)	(11, 37.77026637653933)	(12, 37.66533535608137)	(13, 37.666650172027204)	(14, 38.991497979258064)	(15, 38.9928074455911)	(16, 38.925014031588574)	(17, 38.91876508943735)	(18, 38.85352953335476)	(19, 38.856299295381696)	(20, 38.82981811762283)	(21, 38.744627762796384)	(22, 38.6492832484751)	(23, 38.51391946960372)	(24, 38.436245915161976)	(25, 38.35517862580038)	(26, 38.12956881080634)	(27, 37.93882346262902)	(28, 38.03995075978619)	(29, 38.050607337083115)	(30, 37.985574620485835)	(31, 37.88752082448232)	(32, 37.765918775937266)	(33, 37.64372886438568)	(34, 37.63960178671123)	(35, 37.432796157908086)	(36, 37.390868567592136)	(37, 37.22658240432106)	(38, 37.23989075496262)	(39, 37.16337643189445)	(40, 37.02190339520606)	(41, 36.95517395974922)	(42, 36.74608790988993)	(43, 36.4207556655)
ERR1042868	(1, 32.40703206248385)	(2, 32.55130980613908)	(3, 32.61958681884411)	(4, 36.098783798699934)	(5, 36.0445142639973)	(6, 36.10601558277283)	(7, 36.028823959086886)	(8, 36.05723654931879)	(9, 37.78774958289443)	(10, 37.70531752868485)	(11, 37.73334521434478)	(12, 37.64140042285904)	(13, 37.63336365559516)	(14, 38.92955961590611)	(15, 38.93323128393144)	(16, 38.845923269323826)	(17, 38.883073260337696)	(18, 38.815954813744206)	(19, 38.81563573488885)	(20, 38.807025965649025)	(21, 38.716016133832895)	(22, 38.636221630665474)	(23, 38.5061903810371)	(24, 38.42610175583818)	(25, 38.35275700043096)	(26, 38.092383797091976)	(27, 37.8999228013415)	(28, 37.971699129241344)	(29, 37.96021513787138)	(30, 37.85803553617224)	(31, 37.72992076962155)	(32, 37.548659190450884)	(33, 37.432709954305565)	(34, 37.4124342936239)	(35, 37.19278258703776)	(36, 37.13400725690839)	(37, 36.92789538099439)	(38, 36.90994706975901)	(39, 36.81351055246536)	(40, 36.63186658115465)	(41, 36.535312984532965)	(42, 36.287269122161305)	(43, 35.91485585926763)
ERR1042869	(1, 32.47606619848088)	(2, 32.64491272946319)	(3, 32.71391937037593)	(4, 36.17867470614177)	(5, 36.1166517407297)	(6, 36.15457460463718)	(7, 36.09429686518368)	(8, 36.09335465258085)	(9, 37.85663493827191)	(10, 37.757658730256495)	(11, 37.79415310808513)	(12, 37.685867642457495)	(13, 37.688038781156614)	(14, 39.0399615785441)	(15, 39.04768852259093)	(16, 38.99499821997423)	(17, 38.95589416422555)	(18, 38.88037503110426)	(19, 38.88089086902213)	(20, 38.836078258309456)	(21, 38.74976179066897)	(22, 38.646914334566006)	(23, 38.52187091179202)	(24, 38.443679738256144)	(25, 38.365361683990606)	(26, 38.14468976429749)	(27, 37.96398943194389)	(28, 38.09770524497836)	(29, 38.12976434060208)	(30, 38.09569640274653)	(31, 38.01077300544725)	(32, 37.93625352001636)	(33, 37.821990031855684)	(34, 37.82733611444395)	(35, 37.63538882168453)	(36, 37.59243384340208)	(37, 37.44563407104828)	(38, 37.48191965000628)	(39, 37.43054465708943)	(40, 37.31515541041605)	(41, 37.26466719677354)	(42, 37.08654913363867)	(43, 36.77390423707726)
ERR1042870	(1, 32.48531465345757)	(2, 32.66164222055123)	(3, 32.72745493726383)	(4, 36.183385761951484)	(5, 36.12722414048252)	(6, 36.15869053429958)	(7, 36.10184976996481)	(8, 36.09751709001536)	(9, 37.86567825760448)	(10, 37.77857357360085)	(11, 37.805522828912316)	(12, 37.69868163836649)	(13, 37.69316828391637)	(14, 39.048338622309785)	(15, 39.05712541742482)	(16, 39.00453292927593)	(17, 38.962120177823635)	(18, 38.886391136822276)	(19, 38.88272725888018)	(20, 38.839181344979565)	(21, 38.75176126479319)	(22, 38.64277979603076)	(23, 38.506762572073335)	(24, 38.41301793901381)	(25, 38.33160603732854)	(26, 38.11111112663792)	(27, 37.92689823575173)	(28, 38.06185524223531)	(29, 38.08460750642915)	(30, 38.055083517104826)	(31, 37.978626563513345)	(32, 37.90709283673364)	(33, 37.77747576570913)	(34, 37.77897435173647)	(35, 37.581392826993664)	(36, 37.53519308548718)	(37, 37.39500067005968)	(38, 37.41796981279832)	(39, 37.34412336700028)	(40, 37.22612383122098)	(41, 37.161843657679015)	(42, 36.976761855200316)	(43, 36.67966396122793)
ERR1042871	(1, 30.814212987257104)	(2, 30.979388153102704)	(3, 30.80778749833567)	(4, 34.48003508799411)	(5, 33.99157261570031)	(6, 34.49060456300566)	(7, 34.541824419050904)	(8, 34.621268180358555)	(9, 36.196220991705765)	(10, 35.797713014669604)	(11, 36.08937413356934)	(12, 35.80636831428818)	(13, 35.972475504977325)	(14, 36.805501296219425)	(15, 36.83611792072306)	(16, 36.68576664917489)	(17, 36.66675569200886)	(18, 36.57133984445367)	(19, 36.60385419685304)	(20, 36.55166472168485)	(21, 36.44338066557539)	(22, 36.30286891344701)	(23, 36.12084916078604)	(24, 35.99920895370421)	(25, 35.908919242788556)	(26, 35.55291551468918)	(27, 35.290126802371574)	(28, 35.38447747867699)	(29, 35.36092779548712)	(30, 35.29238715842073)	(31, 35.14210324328981)	(32, 34.9926307380227)	(33, 34.8283594013111)	(34, 34.801631435083294)	(35, 34.512045833692305)	(36, 34.427212775789286)	(37, 34.22154230531254)	(38, 34.22046930192123)	(39, 34.11126575239468)	(40, 33.9416035526594)	(41, 33.81488498500145)	(42, 33.55784114850523)	(43, 33.16485561447067)
ERR1307208	(1, 32.5503487065195)	(2, 32.671942741745276)	(3, 32.747160061057585)	(4, 36.20854625133171)	(5, 36.11597969787464)	(6, 36.15909610499689)	(7, 36.125494096294005)	(8, 36.10474889350435)	(9, 37.92203785804378)	(10, 37.78931119614402)	(11, 37.86091755682354)	(12, 37.787419944447606)	(13, 37.83915948391755)	(14, 39.16227325025143)	(15, 39.13266554042722)	(16, 39.10078068305908)	(17, 39.0816050456095)	(18, 39.03009891775595)	(19, 39.09080435964343)	(20, 39.05811629797676)	(21, 38.97792641677497)	(22, 38.89758085683999)	(23, 38.83108623185589)	(24, 38.78277386066753)	(25, 38.732964332852205)	(26, 38.58007631665395)	(27, 38.44102571201458)	(28, 38.34010223471391)	(29, 38.2245939388583)	(30, 38.11352333876576)	(31, 37.968656184795556)	(32, 37.86051835055081)	(33, 37.758950648670265)	(34, 37.682108179682224)	(35, 37.583354088723034)	(36, 37.51200307524064)	(37, 37.41180325913747)	(38, 37.309591013226836)	(39, 37.163527944172884)	(40, 37.063854262557186)	(41, 36.88840443673741)	(42, 36.80723799625924)	(43, 34.91571476717138)
ERR1307209	(1, 32.54764250186182)	(2, 32.67533592705686)	(3, 32.74518235194523)	(4, 36.20391059468176)	(5, 36.11373035615549)	(6, 36.16024999319207)	(7, 36.12910207517615)	(8, 36.109623249029426)	(9, 37.921258123639156)	(10, 37.79342454383894)	(11, 37.85937268752301)	(12, 37.79286466541085)	(13, 37.84148395755165)	(14, 39.162987373949655)	(15, 39.1354171723283)	(16, 39.09886064813883)	(17, 39.09186209378844)	(18, 39.04419487617259)	(19, 39.10773893178215)	(20, 39.07650221464996)	(21, 38.99865128942237)	(22, 38.922257261695734)	(23, 38.854138571612935)	(24, 38.808589212920154)	(25, 38.76306146201233)	(26, 38.60811766001305)	(27, 38.47017444882388)	(28, 38.3665688199071)	(29, 38.24814898242133)	(30, 38.128394938213575)	(31, 37.97924868251711)	(32, 37.86493462017066)	(33, 37.75643438396501)	(34, 37.68139617074531)	(35, 37.58445595149437)	(36, 37.50878297259186)	(37, 37.40900058962613)	(38, 37.305330581350056)	(39, 37.155431457146136)	(40, 37.050784214595495)	(41, 36.867657349074065)	(42, 36.780293078523286)	(43, 34.93402802855306)
ERR1307210	(1, 32.55698931092967)	(2, 32.68428870068912)	(3, 32.761896168951544)	(4, 36.216053186154355)	(5, 36.117338607434455)	(6, 36.161978154177305)	(7, 36.13366423246615)	(8, 36.11333048779801)	(9, 37.93236021659877)	(10, 37.80423801635197)	(11, 37.87085876002276)	(12, 37.80402206557691)	(13, 37.85243251010024)	(14, 39.188676600684055)	(15, 39.1609054437063)	(16, 39.12834153185591)	(17, 39.11018941122775)	(18, 39.057522355765165)	(19, 39.11804520175127)	(20, 39.088496712138884)	(21, 39.01157851141877)	(22, 38.93192197598481)	(23, 38.869677017653586)	(24, 38.827925548399456)	(25, 38.77895839320227)	(26, 38.632953130370595)	(27, 38.501202872582)	(28, 38.401256402454486)	(29, 38.288404020938636)	(30, 38.18280113370635)	(31, 38.04228592277048)	(32, 37.9408644229198)	(33, 37.84463039031729)	(34, 37.77167325929307)	(35, 37.67505789678314)	(36, 37.608207115528735)	(37, 37.51505485403249)	(38, 37.41298536098856)	(39, 37.27387150576714)	(40, 37.17630317065887)	(41, 37.002032867341704)	(42, 36.926263023254506)	(43, 35.07024232128066)
ERR1307211	(1, 32.63373863494296)	(2, 32.75800079752774)	(3, 32.83270249883105)	(4, 36.26800200949463)	(5, 36.1809976972629)	(6, 36.22328004884571)	(7, 36.194296644381005)	(8, 36.177742591231095)	(9, 38.00078471988845)	(10, 37.87596570248392)	(11, 37.94010207284571)	(12, 37.878356756409566)	(13, 37.928001137796045)	(14, 39.28229824861226)	(15, 39.25967843497989)	(16, 39.22853509141174)	(17, 39.21830066184097)	(18, 39.17157360328462)	(19, 39.234244143657456)	(20, 39.20465475574662)	(21, 39.132092921539865)	(22, 39.0584078195951)	(23, 38.9985725935671)	(24, 38.9553443725548)	(25, 38.91199877809269)	(26, 38.775223726412044)	(27, 38.64931508577629)	(28, 38.55655546010201)	(29, 38.44632363033404)	(30, 38.33709043069939)	(31, 38.199142600330404)	(32, 38.095151826571744)	(33, 38.00699671927826)	(34, 37.934441766902445)	(35, 37.84414468973074)	(36, 37.77765224808389)	(37, 37.68192368584748)	(38, 37.58288897733316)	(39, 37.448025354194456)	(40, 37.353344359555784)	(41, 37.182402546583305)	(42, 37.10285641862637)	(43, 35.324874607305524)
ERR1307212	(1, 32.5605025129425)	(2, 32.687939231592495)	(3, 32.76872562170215)	(4, 36.220461814296485)	(5, 36.12515833671118)	(6, 36.16511785584759)	(7, 36.13293794712065)	(8, 36.110467578863904)	(9, 37.93149753861416)	(10, 37.79948094448237)	(11, 37.87056679431383)	(12, 37.79946205519051)	(13, 37.845492370503905)	(14, 39.188749359986346)	(15, 39.15711390731891)	(16, 39.132340823270894)	(17, 39.10297353010198)	(18, 39.03996796376101)	(19, 39.097659305620745)	(20, 39.06451270960447)	(21, 38.981847390522105)	(22, 38.90207702208758)	(23, 38.837789650623655)	(24, 38.79170533415824)	(25, 38.74256806367425)	(26, 38.59668350702593)	(27, 38.459427134445534)	(28, 38.36018746177696)	(29, 38.24625625346674)	(30, 38.13912163459487)	(31, 38.005667454239024)	(32, 37.90704379471207)	(33, 37.81738043744933)	(34, 37.745463681002974)	(35, 37.64701224737239)	(36, 37.57942458328)	(37, 37.48469534016726)	(38, 37.38804472273186)	(39, 37.244725554145155)	(40, 37.15371316810314)	(41, 36.986160371421256)	(42, 36.915446640639445)	(43, 35.0036424110381)
